Happy hour 2 - 5 .	False
Hope you all appreciate their donut names as much	False
MmmmM been craving this for a while !	False
Shrimp , oyster , sweet potato fries and maybe a cold beer with the girlfrannnn '	False
Kathy is fabulous , fun and super talented .	False
If ever you need your car repaired	False
Erik Buttrey is all around the best Service Advisor !	False
Timing is very important here	False
it can be a hit or miss ,	False
all macarons stocked or out of everything .	False
But you ca n't blame this small ice cream store	False
they always try to do the best	False
but hate the wait .	False
That 's the only thing	False
do n't give this place your business .	False
They have horrible customer service ,	False
prices are over inflated ,	False
when sent thru them	False
as opposed to going straight to usps .	False
that can do a great lunch in 40 minutes	False
Holy soccer moms batman !	False
Soy mochachino was fantastic .	True
as they are a bit stodgy .	False
DIY Eggs Benny is a plus .	True
Ordered an Arizona Burro with carne asada , rice , beans , potatoes , sour cream and guacamole --to go .	False
Ca n't wait to go home	False
Request This Location On Tenya For Your MRI , CT Scan , Or ANY Procedure .	False
to fix a plumbing emergency .	False
Quick and efficient work .	True
Guy was good but a little slow .	False
... this place has a lot of regulars	False
Eat first , then bar hop ....	False
Great location , it closes early	True
the bill ai n't gon na be cheap .	False
Two words ... Halibut burrito .	False
The whole staff was very nice .	False
but they do have an ATM for $ 1.95 per transaction .	False
Egg pudding is too light and cohesive .	False
and does n't break apart readily ,	False
making it hard to consume .	False
Ca n't believe	False
Forever the best location .	True
is always so nice	False
The cook is ON POINT TONIGHT ,	False
This is an all around great location .	True
They give out free samples ! ! ! !	True
The upstairs bar is cash only !	False
Great bacon dusted wings .	True
The Valentina hot sauce on the table was a nice touch as well .	True
The Thai pork sandwich lacked flavor though .	False
Easy to get to and the elevator takes you right up to the office	False
BEFORE bringing the check .	False
Sweet tea is always great .	True
Cash only but there 's an ATM on site .	False
They serve wine woohoo !	False
Five out of five enough said	False
Try out some of the yakitori items !	True
Love the beef tongue and tempura oyster :)	False
All day happy hour on Sunday and Monday ... great margaritas	False
and you wo n't leave hungry ! ! ! !	False
Come in at lunch , shorter wait time than dinner .	False
Try the rose water iced tea . Super friendly staff .	True
Cmon pops quit talking .	False
Late hours ! Only reason to come .	False
When you need to print and fax something ASAP ...	True
FedEx comes to the rescue .	True
Extremely slow post office service here , be ready to wait .	False
Try the grilled octopus and oyster tacos	True
their custard is nt rich and thick	False
and taste watered down .	False
just stopping by to link up with friends	False
since it was a convenient location	False
Delicious thin crust pizza and pizza bread Italian sandwiches ! !	True
Gyro salad is awesome !	True
Best Sundaes and milk shakes in town	True
( rice with beef steak and one egg )	False
Just enough for lunch !	False
Great place for fresh fish seafood mmmm	True
South Western Egg Rolls ! ! !	True
( do n't ask ,	False
They 're sooo good ! ! )	False
Order sour cream with 'em ;)	False
Salmon is on their menu ,	True
but they NEVER HAVE IT .	False
They 've got all your cocktailing needs ;	True
shoes , trays , and tip cups galore !	False
Iced coffee is the best- pretty sweet !	True
The shirazi salad is fresh and crunchy .	True
the low - pressure warning light having gone on last night .	False
Closed since October 2011 .	False
About 2 more weeks	False
until Arctic Avenue closes for the season .	False
House special # 54 soup was excellent	False
and the service was very good .	False
Much better than others	False
and they are closed till 4 ?	False
They could 've called me to tell me !	False
Best Chicken and Black Bean sauce	True
Good Italian flavors and crispy oven brick pizza	True
They were booked till 8 pm .	False
Call ahead for reservations or ask to sit outside	False
if they have no space .	False
May be boy outside	False
but the smell is amazing .	False
The girls went to MEN OF SAPPHIRE !	False
Woo so much fun	False
Manuel is the best !	False
Would n't go anywhere else !	False
Incredibly slow line with two cashiers	False
and one of them is helping a lady do a bulk mailing ...	False
take a deep breath	False
and think pleasant thoughts !	False
Excellent food .... service matches ... highly recommend	True
Try the 10 piece nuggets for only $ 1.49	False
The worst Chinese food in Las Vegas	False
3.74/gal unleaded	False
Wedgewood Farmers Market on Saturday mornings	False
This place is a hidden gem !	False
Literally only 5 stools	False
We were just there on Saturday 03/29/2014 .	False
they will be relocating sometime before July	False
because the owner is doing something with the building .	False
But until then , stop by for some yummy food !	False
You have to try the lamb tikka .	True
because it 's such   a dive ,	False
but they have some of the best hot wings in the valley .	False
Get them to - go .	False
New kale quinoa springs salad on the menu !	True
It 's always a special occasion	False
when we 're here ..	False
Cheers to good company :)	False
Enjoying some poetry and tea .	True
So much nicer than an impersonal Starbucks !	False
They have bed bugs ...	False
Itchy Itchy Scratch Scratch LMAO ! ! !	False
Highly recommend the black cod dish and shrimp curry .	True
A very good late lunch .	False
Would have given them 5 stars	False
but it 's freezing   in here	False
Huge portions . Nice seating area with full bar .	True
The neck of the fork is weak easily bends .	False
BBQ & leather rummage sale !	True
No more peppermint mocha :(	False
$ 239 Laser Whitening Check in Special !	False
If you are n't eating inside	False
then call ahead to place a to - go order and you wo n't have to wait as long in line during busier times .	False
they said the last 2 times now	False
which made it nice .	False
Slightly cheaper and slightly busier at lunchtime .	False
Best thai food a must try !	True
Quick service and clean restaurant .	True
At 8:30AM gym is empty .	False
Nice and easy workout .	False
No Cheese on the House Salad ? Weak Juice .	False
Carrie the bartender is awesome ! !	False
Street tacos have moist flavorful meat ... nice salsa bar w all thr sides !	False
Post soccer drinks n pizza .	False
Jerk wings are inedible !	False
Lamb ribs are a must !	True
and the food is excellent	False
Half shell oysters FTW !	False
Jambayala had enough spice with only 3 big pieces of shrimp	False
Yelp gives me great advice again with helping me find Zaba 's ! !	False
Get the fish tandoor .	False
CUTE DESSERTS AND LITTLE GIFTS !	True
If you need a cute little snack for someone definetly stop by here !	True
Beautiful place for a heart to heart with a friend or a date ! ! !	True
It 's cold in here tonight .	False
Want a Beatles concert ?	False
Skip LOVE and see this one !	False
Check travelzoo for $ 25 VIP seats !	False
Order from the charcuterie menu you will not be disappointed .	True
Very busy on tuesday lunch , great sign ;-)	False
Ca n't wait	False
Reasonably priced and tasty food ... Nice ambience and friendly staff .	True
Belle grande terrasse en avant du restaurant .	False
and clean up after yourselves .	False
Your Momma do n't work here !	False
dim sum with the parentals .	False
No outdoor seating like the one in Goodyear .	False
Kids are sitting on curb	False
while they finish their chili cheese dogs	False
Great food and great service	True
99 cent tacos on Tuesdays !	True
Second time getting airbrushed	False
and the color is great	False
The best Indian lunch you will ever get	True
The service was horrid !	False
Waited over 30 min for the food to come out .	False
Ladies get the vip card for free drinks	True
Shrimp burrito was great !	True
Loved how fresh it was and not super gooey or saucy !	True
Be careful of cash transactions at this place .	False
Be careful of giving small change .	False
$ 0.05 is nothing to me .	False
Do once , they can do it twice .	False
Maybe in a larger value .	False
Chicken pot pie so good tip minus the onions way to many	False
if u do n't pearl onions yuck	False
Life is a jungle out there .	False
Support the stations with cheap gas prices in the local neighborhoods .	True
Big fan of the custom salads	False
Yummy crepes and pastries and coffee	True
Make sure to ask what sides are available .	False
The sign is out of date	False
they only have some items on certain days	False
but they serve collard greens daily .	False
Elaine at the bar is awesome !	True
and it 's delicious !	False
Owners of Nittaya 's opening new Thai spot next month next to Peet 's Coffee	False
Bean and cheese burrito for the win !	True
Found out the hard way-- no food or drinks in the actual theater !	False
They have a Monte Cristo sandwich !	True
Dog friendly patio . Close to hikng and pretty good food too	True
Service is getting better !	False
The 10 % check in offer is no longer available .	False
Apparently this location is under new management	False
and wo n't honor the discount :(	False
this place is okay - gelato simply Italian at yonge / eg is much much better !	False
Do nt go here	False
unless you like throwing your hard earned money away .	False
Enjoy live Jazz every Thu nights	True
Stopping for iced coffee for the adults and timbits for the kids .	False
Steak & cheese pupusa was the best out of the ones	True
The food is ok	False
but the banana chocolate liqueur iced latte was outstanding !	False
Yelp Spring Break- $ 5 drinks w/ Yelp Passport .	False
Love their pork belly bun .	False
Reminds me of Venice 's Jin Patisserie	False
Dear god play some hip hop . Thanks .	False
Now that it 's renovated its alot more swanky !	False
Top Shelf Summer Taste !	True
One of the most rude waitresses	False
Loving the changes with the expansion of this store especially the new huge produce section !	True
We love general tso chicken lunch special with egg drop soup and fried rice	False
Glazed donuts are the best	True
especially when the light is on .	False
Great place to catch spme	True
The only downside to this place is that they take cash only .	False
The shrimp has a great taste and texture .	True
The people are nice	False
and the lines are always a bit long but worth it .	False
Depending on the time of day / week	False
it 's real busy .	False
The quality of food / beverage is amazing	True
The breakfast is not bad .	False
Bacon and cheese croissant with an OJ , and four donut holes .	False
when you walk into this bar	False
the owner gives you a big hug	False
they do n't have a non - mushroom veggie burger yet ;	False
still working on it .	False
who does n't like mushrooms .	False
The raspberry butter cookies are amazing !	True
Wo n't lie - this place looks a bit dodgy .	False
Stepping inside is Ike going back in time .	False
Fritters are decent and $ 0.75 though !	True
that was delic from Starbucks	False
and stir fry from Asian fresh .	False
No maekjoo or soju ?	False
Strange for a Korean restaurant .	False
Limited parking at store front ;	False
just park on the street around the corner on rue Morely ... verify parking signs ...	False
its an old bar	False
when you get in ... kind of dirty and smoky .	False
is by opening the back door .	False
in the winter can get pretty chilly and windy inside ... not cheap either	False
When they say tomato soup on the menu ,	False
they mean pizza sauce .	False
A very nice combo of Margaritas ,	True
( reg , $ 10 ; $ 6.50 , HH )	False
and   $ 3.5 UNLIMITED chips and 3 salsas	False
Their Margarita on tap tastes LIME - FRESH DELICIOUS !	True
But it 's on the STRONG side	False
- 3 - 6p & 9p daily ;     AND ...	False
Free Build and Grow Clinics for children are fun and educational	True
service is fast .... reasonable prices , very friendly staff !	True
Belmont Stakes ... free mimosas til 4 pm .	False
The food and services are always tasty and fast !	True
Great bloody mary and have gluten free options	True
before we head to Eric 's work :)	False
So friendly and clean !	True
This is nt a pitiful burger stand .	False
No longer Cash Only !   New menu items are excellent .	False
Mulitas are always great	True
and the Cemitas sandwich is a meal and a half , too !	False
( edited to remove mashy mushy fingers grammar ) .	False
Just came back from Phx ,	False
They were quick , thorough and reasonable .	True
Everyone is friendly even in the heat .	True
( that was definitely Campbell 's from a can ) .	False
The pig roast on Sundays is amazing .	True
Especially paired with a half price prosecco mimosa !	False
is this where u get ur dippin dots ?	False
before making me a new sandwich .	False
Lattes are pretty good ,	True
the best is their chocolate coconut cookie ! !	True
Try the BBQ duck	True
Love the preserved egg congee here !	False
Impressive menu , nice staff , overpriced , not close to me , so not a concern .	True
Dog training , ask for Peter !	False
Amazing jazz band tonight ! !	True
Do n't bring a vehicle with a light bar here ,	False
50 cent wings till 7 pm .	False
Rainy day at the pool	False
Daddy daughter date night at the Selena Gomez show	True
The Big Apple Coaster offers military discount	True
Overall still a good spot .	False
Yummy lengua taco and verde Gordita . Great customer service .	True
No flavor , rude staff , sloppy cooks . On top of it ... over priced !	False
Pumpkin Pancakes are back !	False
Peanut butter jelly time !	False
Great people and great place to just hang out .	True
It would be nice if this place had water fountains .	False
being a recreation center	False
where people need hydration and all ......	False
Reasonable priced yogurt . A variety of craft soda and beer but limited wine .	True
Grab a Guiness and whiskey at the Irish bar on the way out , reverse happy hour at 9 pm	False
"the one in the display was a "" display "" roll"	False
because there were no other rolls .	False
and grabbed the one out of the display	False
and put it in a plate .	False
It was very dry !	False
Bring your own poopy bags !	False
Wonderful restaurant and its 24 hrs food is great	True
Nice place , opens at 7 .	True
Great for breakfast or lunch .	True
The staff is super nice !	True
Under Control by Calvin Harris and Alesso always give me the feels !	False
Good pizza waiting long time	False
This Longo has the nicest patio	True
Submit your ice cream flavor ideas to customerservice@346patisserie.com for a chance	False
to win a free pint and credit for a customer - inspired monthly creation .	False
figure what spice level you want	False
and go Down one level	False
They are moving to Fountain Hills	False
1 . Polipo Salad , $ 12 , is DELICIOUS with tender , flavorful octopus ... !    :-)	False
$ 26 , is ONLY OK .	False
3 . New Belgium 1553 Draft , $ 6	False
is surprisingly LIGHT and tasty !    :-)	False
You ca n't beat the country fried steak with the gravy on the side for only $ 4-$5 ! !	False
Do not eat here ,	False
West side loc is much better !	False
Always a good workout	False
Fried Chicken Eggs Benedict time !	True
This Allo Mon Coco location is ideally for locals .... locals	False
who live within 1 km ....	False
Stopping at Jakes Good Eats ..	False
Suzanne has made yet another wonderful culinary   discovery !	False
Would recommend to everyone .	False
get the Sin City .	False
They are open until 11.00	True
They 're always fast and fair on the pricing .	True
you come here a lot	False
when employees wave at you	False
when they come in	False
to start their shifts .	False
Amazing ice cream and candy   !	True
Very beautiful exterior and interior !	True
Grilled boneless wings for the win !	True
Raspberry chipotle sauce is awesome .	True
$ 2.00 chicken or beef tacos	True
Hitting this Badass Dash !	False
Good 5&7 selections .	False
The wings are .49 cents each with the purchase of a drink on Tuesday and Thursday .	False
Yasu is a wonderful chef	False
Order the special it 's the best	False
but service needs to be improved .	False
We go to Whist 2 - 3 times a month lately	False
and the service each time is usually friendly , but slow and almost nonexistent with some bartenders .	False
we and others had to flag down the bartenders	False
who congregate in the end of the bar .	False
Bartender with the black shirt and mustache was downright rude .	False
Probably take a break from Whist for awhile .	False
Ghost pepper sauce is hotter than Blazin !	False
and it was very good .	False
There are better buffets .	False
Other people 's choice :(	False
Do n't forget the blue cheese and bacon potato salad !	False
Outdoor dining with view of canal !	True
Wow , un vrai super marchÃ © latino Ã    MontrÃ © al !	False
Vous y retrouverez une Ã © picerie , boulangerie , boucherie et un restaurant qui saura vous combler .	False
Visiting Vegas on vacation	False
and tried Super B Burrito on a friend 's recommendation .	False
We have eaten there 3 times in 4 days ! !	False
Go early to get the watermelon agua fresca .	False
Chili Rellenos   and Carnitas are the best !	True
Over priced mediocre breakfast sandwich :(	False
Can not compare this place , the coffee , the food and the hospitality to anywhere else in town .	True
Good amount of sides but on par with the other Korean places on the same block .	False
Parking is tight and always full ,	False
but that shows how good the place is .	False
Overflow is down by the ABC store or park at the Chipolte or Target garage	False
is it is a nice day .	False
how the food is :)	False
separate entrance for take outs .	False
an unfriendly server at the take out counter	False
seemed genuinely uninterested in service .	False
you MUST have the orange crush roll ! ! ! !	True
so many wonderful flavors explode in your mouth ! ! !	True
you will LOVE it ! ! !	False
Go really early for a weekend game ,	False
especially if the sun is shining .	False
Do n't even think about parking near the stadium .	False
The place w everything !	False
Frappe Chai with Soy ! !	True
Cash and debit only .	False
Call ahead for take - away .	False
but fries were great	True
Sign up for a Zagara 's card !	False
Memo to Kuma and you other competitors .	False
SnowFlake Shavery is here to stay	False
and is now the standard	False
that you will be measured with .	False
there will be anybody worthy of mentioning except maybe Fluff Ice .	False
1.50 fish tacos	False
Romantic vibe , quality food , great service .	True
Easiest access is to park towards the middle of the mall with the Levi 's sign out front .	False
Love this tea shop .	False
Great tea , ambience and people !	True
Love restaurant.com gift certificate to try out different food	False
Sought shelter in the beautiful garden room	True
Best parking is underground .	False
After 7 pm it 's free .	True
Beef Stew is pretty good !	True
Grabbed breakfast here for 3	True
and everyone was quite pleased .	False
It 's fast & fun with great food	True
Another day out in the sun .	False
Candice is amazing for waxing !	True
Went to the open air market - small and hot and not many vendors in the summer :/	False
Some of the biggest rooms on the strip	True
Mad lovin Onion Rings with Killer Burgers and da Bomb Zuchini Spears ! ! !	False
the running like is a third of that size .	False
To replace any bulb	False
if the light on the dash does n't go.out	False
then they do a diagnostic for $ 159 .	False
the little lite is worth a weeks income .	False
Adore the ceiling decor :	False
round bulb twinkle lights and bleached branches .	False
They now have free wifi !	True
Not bad if you are thirsty .	False
But only thirsty , mildly drunk or on a highly limited lunch schedule .	False
Get a side of rice	False
to dip in the sauce !	False
This place is over priced	False
and is a joke .	False
The parking to casino / rooms are very close by	True
since it 's a small hotel .	False
Bathrooms are gross & no seats .	False
When U get your salad ,	False
pour out the dressing ,	False
( it snaps back on )	False
You can mix flavors half & half .	True
This place is now called Katies	False
Awesome housemade Bloody Mary !	True
It 's closed down .	False
Another one bites the dust !	False
The restaurant burned down this afternoon .	False
Stay tuned for updates !	False
Great food and great service .	True
Love the thin crust pizza !	False
They only take cash	False
Check out their 9.99tuesday pizza promo !	True
Try the chai tea on ice .	True
They frequently have free concerts here .	True
Check their website or the post board near the front of the library !	False
Eating the roast duck poutine pizza on your own	False
is a big , and awesome , mistake .	False
In love with the French dip	True
Do n't judge .	False
While they do have a lot of deals ,	False
not all items are at their cheapest price .	False
Candies , beauty and office supplies are often overpriced and cheaper at Walmart or Target .	False
Grab and Go is awesome !	True
Fast service and friendly staff !	True
A la carte only .	False
It can get quite expensive	False
if you are hungry .	False
If you need a 9,000 roll pack of TP Sam has the goods !	False
Best brunch in Charlotte !	True
Order the honey biscuit - you 'll thank me for it !	False
If you ever have to fill up on carbs ,	False
have the hummus with the blue cheese ,	False
it adds a different taste	False
so balance it out with the sweetness of the bacon wrapped dates .	False
Top of that with the mushroom and arugula flatbread .	False
it will entertain your taste buds .	False
Great little hole in the wall !	False
The Vanilla Honey Lattes and Chorizo Scramble are amazing !	True
Try the Cajun shrimp and cheddar grits appetizer !	True
The deluxe club on a baguette .	True
Best bartenders and staff for a local watering hole in town .	True
And it 's more than that .	False
The food is A+ .	True
Amazing healthy clean and fresh	True
Ca n't wait to come back	False
Jen red pork is something	False
The restrooms are disgusting .	False
Going for the frittata special .	True
Need more cake mix !	False
and smells like a port a potty .	False
So new that there is no parking allowed yet ;	False
park at the school in the meantime .	False
Probably the best Neapolitan pizza in United States .	True
to take the family to breakfast !	False
Close at 4 on Sundays .	False
They have a pasta station any way	False
Pupusas any of them are great .	False
The answer is Jenifer M. at Tangles !	False
Watching the eclipse on the roof !	False
If you want the broth	False
that everyone is talking about	False
order anything except 7 or 9	False
Debit and cash only .	False
Really unhappy with the fade	False
They have a buffet of different flavors and mixtures	True
if you ca n't decide ,	False
their taro is always a safe bet .	True
but Boba Tea House is a great little place	False
to get a different kind of refreshment fix .	False
Good French onion soup .	True
We love everything about this place !	False
Anthony is an excellent masseuse !	False
This clinics owner , Dermatologist Dr. Khanna , is on site for consultation and supervision of treatment ....	False
Many other clinics only have technicians on staff	False
and patients never see the doctor ...	False
Poor Service , 2 1/2 hours for pizza to be delivered ?	False
Great food and service !	True
Got the bacon wrapped dog	False
and it was awesome	False
You can pay common bills here like water and electricity .	True
This is the library map	False
Been a member for 2 years now .	False
Everyone needs to go see the new tiger exhibit .	True
They do buy backs !	False
Just had Drunk af noodles .	False
They came highly recommended .	False
Do n't spend 10 mins	False
looking for a parking spot !	False
We 're all here for some cardio , park it	False
Well drinks , house wines , and crappy beers are all free .	True
Easy call - go with the mixed drinks .	True
Nice place good parking for larger vans with trailers and at night it 's as quite as it goes .	True
Just another day at the office	False
French toast coffee is back !	False
Drinking Firestone Pale 31 @ The Hungry Monk .	False
Been a few times .	False
Plenty of TVs and a nice whiskey list .	True
Awesome band , food and wine	True
Latte and a cookie please !	False
They only accept cash	False
Trying out the burgers after a killer workout ...	False
The miso soup is delicious and quite a bargain .	True
Be sure to add it to your order .	False
5/5/16 - Not open !	False
Door is open , lights are off	False
and sign is unclear ! !	False
Great check in system with the Ipads !	False
Tornado stake house is the best in Madison	True
The desserts are so good too ! ! !	True
Get the loco moco !	True
Always good food and large portions	True
if everything is knitted by rabbits	False
Food is good ambiance is fine	True
except for that goddamn baby .	False
Ask about the salads !	False
It 's not on the menu .	False
Make an appointment online !	False
Dry limes , not fine .	False
No food - to - go .	False
The address is correct	False
but the pin seems wrong - they are right next to PeiWei	False
One of the best restaurants for breakfast .	True
Try the Mexican omelet with hash browns .	True
$ 25 acrylic full set	False
you give them a chance .	False
They used to price match at this store .	False
Check the hours of operation .	False
open until 7 pm , store says 6 pm .	False
Most awesome cupcake place ever .	True
Blue Ribbon fried chicken ! !	True
One of the best caterpillar rolls	True
when you first walk in	False
which for me is sometimes a bad sign .	False
But here it just because they have SO much fresh seafood !	True
If you sit at the bar avoid the seat at the bend .	False
It 's where they put orders	False
in despite being the ONLY person at the bar	False
Treat this place as a secondary option .	False
Maybe even tertiary . Food quality is hit or miss .	False
Today was a lucky hit .	False
treated well every time	True
They have a brand new kids area .	True
Took out the giant playplace	False
and replaced it with an interactive floor area .	False
Virtual soccer , virtual keyboard to walk on , etc .	True
$ 9 a can of Guinness .	False
Was $ 7 last year ...	False
Bathrooms are scary trashed	False
Great neighborhood hang out !	True
The owners are super friendly .	False
Why NOT ? It 's crazy fun !	False
Great place kick back	False
and enjoy beers on tap little yells Pilsner !	False
Ladie 's night is every Thursday .	True
All well drinks are $ 2	True
We with be back	False
The food here is okay , too over priced	False
and you do n't get a lot of food on your plate for the price ....	False
Fit and Focused menu items .	False
Made with egg whites .	False
Served with fresh fruit and 1 piece of dry whole wheat toast .	True
Chicken Apple Sausage Scramble	False
With jack cheese , spinach , sautÃ © ed mushroom & avocado .	False
Work is hard y' all	False
C'est un des meilleurs restaurent vegan Ã    MontrÃ © al .	False
You HAVE to try the dumplings and # 31 beef fried noodle !	False
It is a good place	False
to read a book	False
and escape corporate monotony if only for an hour at each pass .	False
Avoid the flavorless traditional broth	False
and go for the spicy instead .	False
beef or seafood is better .	True
They are super friendly here ,	False
Happy Hour 7 pm to 10 pm ....	False
BOGO on Thai iced tea !	True
Get your holiday shopping done on Saturday from 8 pm to 9 pm - not very busy .	False
Hush puppies and po - boys .	False
"please do n't stop the music "" Rihanna ."	False
Thru the car wash !	False
Happy hour wine is $ 5 per glass .	True
Some nice shops , and plenty of places	False
They have a bathroom but .	False
if you can help it for that .	False
Bring a container for a fill from the keg of evoo	False
You can own trendy glasses ,	True
without breaking the bank !	False
Ask for Jillian amazing server	False
Back home for 32hours	False
Hook Tire & Service is THE place	False
to go for tires , service , oil changes , inspections , whatever .	True
This crew is always friendly and professional .	True
Their pulled pork and grilled cheese sandwich is amazing !	True
Do n't touch anything from the mini bar	False
unless you are willing to pay ;	False
EVERYTHING within the mini bar is weighted	False
and you will get charged .	False
The water bottles with the yellow tags as well .	False
that appears on that FAKE show	False
Mystery Diners is not a place	False
Ca n't stand a liar !	False
Why go on there	False
when you had great reviews !	False
Just shows what type of people run this place .	False
The tequila lime chicken is a sure winner .	True
If its your first burrito experience this is a safe menu bet .	True
Who puts shrimp in their hot and sour soup ?	False
DO NOT RENT FROM THIS PLACE !	False
The lines are insanely long to return .	False
who is a hard worker	False
the rest suck ass !	False
They use the the Loyal Tree app .	False
Organic Duck Breaston tonight .	False
If in an accident remove anything	False
you want to keep from your vehicle at the scene	False
once it goes to quality	False
Napolis , one of the best pizzas in Vegas !	True
Ordered delivery several times only one bad experience	False
by popping it in the oven on a cookie sheet for fifteen minutes , well worth it .	False
it reminded me of the pizza places	False
Vegas used to have .	False
Great sandwiches and pasta	True
It 's   pastry day .. FREE PASTRY	True
if you buy coffee today .	False
Lots of TV screens .	False
Sitting in the booths could possibly block viewing most of them .	False
Must try the South African chocolate Gelato .. yummie !	True
( they could 've kept the pita ,	False
with fresh fruit on the side with a glass of Pinot Noir .	False
Perfect Pair Nom Nom	False
Try the chocolate croissant !	True
Tofu fried rice is also good .	True
Mermaid Inn serves great brunch with omelet bar	True
tended by Peter , general manager and executive chef	False
Mcd 's on golden mile hiway is cheaper ....	False
Happy hour is the only time	False
watching ... filled with cheesy people .	False
Closed today that s strange ...	False
Just saw a boyfriend and girlfriend in here freestyle rapping .	False
Bring lots of money	False
Happy hour is 1/2 off appetizers , $ 2 bud light drafts , $ 3 premium drafts , $ 2 off drinks and glasses of eine	False
Free week for new customers	True
and there are different doctors every week .	False
You ca n't go wrong with the cheese ravioli with Italian sausage !	False
Clean and well merchandised	True
Best Indian buffett in town!!!!!!!!!!loved it	True
Ask for a handful of arugula	False
to be added to your pizza	False
after it comes out of the oven .	False
Takes it to the next level .	False
Great food and service .	True
but it was delicious .	False
Half price all baked goods after 9 pm ! !	True
Ordered a chicken bowl ,	False
of course they forgot the rice .	False
Chelsea will be here momentarily !	False
Continental breakfast is not very good here	False
-- coffee is often out .	False
The rooms are nice	True
though and the jacuzzi suite is especially sexy ,	False
despite the walls being really thin .	False
The worst take out place in Madison .	False
Your order will take up to 2 hours to get ready .	False
Recommended by fellow Buffalonian as best chicken wings in Phoenix !	True
Fries are pretty awesome - crispy outside , chewy inside and quite addictive !	True
Wings are a bit dry tho D :	False
The baked potatoes are huge !	True
Scoping out Sponsors for this season of @DestinationAZ	False
BNI meeting starts at 11:30 .	False
Absolutly no throwbacks to it being the old Sahara except the ancient parking garage elevator .	False
LA foodie hipsters will love it .	True
Good value good food	True
No non - beer specials !	False
Tap presto card before boarding and untap after arrival .	False
Attendants on train will check	False
if you have paid .	False
Shrimp protein bowl is a sweet & spicy saucy mess .	False
Bomb hot & sour soup ...	False
With real big shrimp in it ! !	True
Manager went above and beyond tonight .	False
Awesome selection , bring your appetite	False
& plan on some serious cardio afterwards ,	False
Very authentic German food and so delicious !	True
Totally took me back to Berlin 1989 ,	False
getting a curry wurst at an Imbiss stand .	False
Best specialty shop in town !	True
You can get many cute things here not just gifts !	True
Need some new books for the new year !	False
Love that it is close to work	False
when it 's not crowded .	False
The mini sub for kids is huge .	True
Two kids can easily share this !	False
Ca n't even toast a bagel	False
when specifically asked for it to be	False
Their mini tart is to DIE FOR ,	True
but it 's so freaking expensive !	False
The store is always changing	False
Get the sweet barbacoa tacos !	True
They do n't accept the LVAC discount at this location .	False
Nice cozy place on a cold night	True
good food , locally owned , nice vibe .    betta than mello mushroom	True
They paper clip your bill to a post card .	False
Be sure to make reservations !	False
This place is super popular !	True
They have dam good breakfast sandwiches!!!and super fresh .	False
The best coffee in las vegas	True
Bring in your PC no matter	False
where you purchased for free virus & malware removal	False
One Nation takes tips .... but no deviation from the ready made set list .	False
It 's Wednesday at 3:30 .	False
Delicious fish tacos and pineapple banana bread .	True
All cakes are home made .	True
Jamaican patties from Michidean , Allan 's and Tastees .	False
Read the humorous stories	False
posted on the walls	False
Tiny table with 2 chairs and a tall stool available	False
if you ca n't wait	False
till you get home	False
Service is very friendly and quick as well .	True
Delicious food and very friendly staff !	True
We love it here .	False
